PitchID,PitcherHand,PitchType,ReleaseSpeed,TrajectoryHorizontalBreak,TrajectoryVerticalBreakInduced,ReleasePositionX,ReleasePositionZ
613,R,SI,92.53839482,1.201662064,0.8161304,-0.538730204,5.580828667
77,R,FF,91.28922734,-0.083246902,0.949045539,-0.665608883,5.515001774
147,R,SI,93.93464605,0.92833358,0.683024764,-0.598111093,5.583138466
434,R,FF,94.67522477,0.137981713,1.191126227,-0.483389795,5.653867245
557,R,FF,94.82677625,0.283848435,1.159974337,-0.378437936,5.545838356
479,R,FC,87.98626748,-0.578666329,0.311531365,-0.546624601,5.572434425
208,R,FF,94.38971122,-0.006556659,1.185108662,-0.455173641,5.611736298
507,R,FC,88.04944024,-0.322302878,-0.001477164,-0.626653492,5.510785103
183,R,SL,84.67624583,-1.508951783,-0.378197789,-0.692106724,5.46077013
399,R,SL,84.48042547,-1.619021535,-0.423802644,-0.718195081,5.428542137
106,R,SI,95.62202614,1.203208685,0.590536714,-0.42687732,5.617393017
