PitchId,GamePk,PitcherHand,PitchCall,PitchType,BatterId,PitcherId,BatterSide,Inning,IsTop,Balls,Strikes,Outs,PostBalls,PostStrikes,PostOuts,PitchNumber,AtBatNumber,AwayTeamID,VenueID,HomeTeamID,StrikeZoneTop,StrikeZoneBottom,ReleaseExtension,ReleaseAngle,ReleaseSpinAxis,ReleasePositionX,ReleasePositionY,ReleasePositionZ,ReleaseSpeed,ReleaseDirection,ReleaseSpinRate,TrajectoryHorizontalBreak,TrajectoryVerticalBreakInduced,TrajectoryZoneSpeed,TrajectoryVerticalApproachAngle,TrajectoryPfxHorz,TrajectoryPfxVert,TrajectoryEffectiveVelocity,TrajectoryHorizontalApproachAngle,TrajectoryVerticalBreak,TrajectoryLocationX,TrajectoryLocationY,TrajectoryLocationZ,SpinVectorX,SpinVectorY,SpinVectorZ,SpinFitError,TrajectoryZoneTime,TrajectoryPolynomialX0,TrajectoryPolynomialX1,TrajectoryPolynomialX2,TrajectoryPolynomialY0,TrajectoryPolynomialY1,TrajectoryPolynomialY2,TrajectoryPolynomialZ0,TrajectoryPolynomialZ1,TrajectoryPolynomialZ2,TrajectoryX0,TrajectoryX1,TrajectoryX2,TrajectoryV0,TrajectoryV1,TrajectoryV2,TrajectoryA0,TrajectoryA1,TrajectoryA2
292,2,R,ball,CH,5,1,L,2,0,1,2,0,2,2,0,4,10,1,2,1,3.109999895,1.429999948,6.211310387,-2.085176229,250.9505005,-3.328554153,54.28869247,5.540902615,85.44700896,-4.965438366,1440.321533,1.312522531,0.241459563,79.27327728,-8.510109901,-0.824274182,0.180510283,85.53935242,-1.998689294,-2.86468339,-0.047459874,1.416666627,0.751172602,-469.5466309,-69.8243866,-1359.84436,0.205601305,0.439412951,-3.315038681,10.86210918,-7.79647541,54.13324738,-125.0230408,11.49924755,5.535244465,-4.569144726,-14.37889385,-2.963527441,50.00137329,5.367976189,10.34503078,-124.2603836,-5.522782803,-15.59295082,22.9984951,-28.7577877
549,2,R,ball,FC,5,1,L,2,0,2,2,0,3,2,0,5,10,1,2,1,3.289999962,1.429999948,6.027222633,-2.941264629,199.3857727,-3.095993757,54.47277832,5.747856617,91.3599797,-4.099461079,2376.435547,-0.128773749,0.657030344,83.69337463,-7.70601511,-0.015944412,0.425430417,89.94649506,-4.389788628,-2.133679867,0.835317612,1.416666627,0.888242245,-767.5878296,-2232.779297,-270.0961304,0.194587663,0.416504323,-3.071790695,9.450824738,-0.168329909,54.1350174,-131.863205,12.69916153,5.730538368,-6.792496204,-11.60502911,-2.774728775,50.00048065,5.505435944,9.440236092,-131.0643311,-7.522537231,-0.336659819,25.39832306,-23.21005821
260,2,R,walk,CH,5,1,L,2,0,3,2,0,4,2,0,6,10,1,2,1,3.180000067,1.460000038,6.262508392,-2.873435497,246.7506256,-3.195704937,54.23749161,5.573169708,87.11660358,-5.768853188,1681.814331,1.293100238,0.677610934,80.03503418,-8.158382416,-0.834436297,0.44157511,86.56445313,-2.848188639,-2.361192226,0.847528934,1.416666627,0.560726583,-640.8857422,-438.6991882,-1491.746582,0.160390884,0.434623718,-3.185291767,12.78397369,-8.064666748,54.13446426,-126.5400391,12.06449604,5.567980289,-6.383754253,-11.8197403,-2.775266409,50.00321579,5.346234798,12.25532532,-125.7491989,-7.15855217,-16.1293335,24.12899208,-23.63948059
111,2,R,ball,FF,6,1,L,2,0,0,0,0,1,0,0,1,11,1,2,1,3.539999962,1.580000043,6.08634901,-1.423270702,225.6853027,-3.281382084,54.41365433,5.623299599,95.27328021,-6.053434372,2399.202148,1.032950044,1.301472783,85.94094849,-4.343379021,-0.701232433,0.749231517,93.3398819,-3.721751451,-1.295577645,1.30580318,1.416666627,3.010977745,-1516.620972,-1021.352966,-1553.341553,0.202839434,0.401792973,-3.251755953,14.52778149,-7.926289558,54.13453674,-136.9934998,14.40298462,5.616359234,-3.42280817,-7.619793892,-2.8195436,50.00366211,5.5058465,14.04781437,-136.1213379,-3.884215832,-15.85257912,28.80596924,-15.23958778
447,2,R,foul,FF,6,1,L,2,0,1,0,0,1,1,0,2,11,1,2,1,3.369999886,1.529999971,6.108407974,-1.556036472,220.8503876,-3.216999054,54.39159393,5.687032223,96.08656529,-4.995766163,2311.94751,0.958513677,1.225406289,86.77167511,-4.535253525,-0.636312783,0.709254205,94.32610321,-2.826755285,-1.319618821,0.455228597,1.416666627,2.92838335,-1604.036499,-921.0401611,-1387.030518,0.204012975,0.397748142,-3.194481373,12.09529686,-7.33973074,54.13423538,-138.36763,14.65193558,5.680043221,-3.773039818,-7.907154083,-2.838811159,50.0032692,5.559947968,11.65529728,-137.4892883,-4.247054577,-14.67946148,29.30387115,-15.81430817
582,2,R,ball,FF,6,1,L,2,0,1,1,0,2,1,0,3,11,1,2,1,3.339999914,1.49000001,6.240151405,0.50412786,252.313736,-3.279460192,54.25984955,5.536261082,85.52263583,-2.617142677,1420.249512,1.385823965,0.162705973,79.61129761,-6.009531975,-0.814134419,0.078092545,86.46943665,0.525574923,-2.880237103,-2.249773502,1.416666627,3.121015787,-430.8141785,-78.77115631,-1351.03772,0.137086347,0.434919685,-3.273697853,5.773736,-7.862260818,54.13394928,-126.3135605,11.72294617,5.537385464,1.11258328,-15.33267403,-3.092777967,50.00347519,5.557382584,5.257536411,-125.5438919,0.105910808,-15.72452164,23.44589233,-30.66534805
162,2,R,foul,FC,6,1,L,2,0,2,1,0,2,2,0,4,11,1,2,1,3.369999886,1.529999971,5.965970039,0.291213751,213.8263092,-3.398551226,54.53403091,5.358104706,93.44562348,-3.752271652,2411.758301,0.308910012,0.611124337,84.6213913,-4.396581173,-0.250714153,0.328231931,91.66368103,-3.053081512,-2.069977522,-0.223767713,1.416666627,3.558224678,-1268.287231,-1867.00708,-849.8881226,0.202588588,0.40824306,-3.37227726,8.833834648,-2.747122526,54.13366318,-134.6964417,13.62683868,5.360253334,0.686089933,-12.49304199,-3.103234291,50.00463104,5.36953783,8.66469574,-133.8574371,-0.083096586,-5.494245052,27.25367737,-24.98608398
66,2,R,foul,FF,6,1,L,2,0,2,2,0,2,2,0,5,11,1,2,1,3.369999886,1.529999971,6.082715988,-0.946281075,220.5900879,-3.230049133,54.41728592,5.661689758,98.43191749,-4.134979248,2367.580811,0.848492563,1.360473394,87.32034302,-3.541306973,-0.555988908,0.767354488,95.0026474,-2.212589979,-1.146081567,-0.246772557,1.416666627,3.640182972,-1604.432495,-1068.401123,-1374.683594,0.129129812,0.394730568,-3.209552288,10.07666397,-6.512887478,54.13407516,-139.3834229,14.76151276,5.657030106,-2.308235407,-7.096467018,-2.915535688,50.00048447,5.582079411,9.689101219,-138.5050049,-2.730524778,-13.02577496,29.52302551,-14.19293404
324,2,R,strikeout,CU,6,1,L,2,0,2,2,0,2,3,1,6,11,1,2,1,3.369999886,1.529999971,6.219442844,1.078076243,59.59451294,-3.342617273,54.28055954,5.553745747,77.45166497,-1.273581505,2945.000732,-0.806190789,-0.678026199,71.6975174,-9.023462296,0.414237678,-0.395178229,77.25022125,-3.101409435,-4.487651348,-1.361128092,1.416666627,2.060966253,926.7784424,-1767.453735,1579.309204,0.155029297,0.48663491,-3.33934617,2.51129961,3.192943096,54.13317108,-112.9595413,9.51109314,5.55655241,2.126220703,-19.13015366,-3.24288106,50.00036621,5.608818531,2.745682478,-112.2613602,0.721942902,6.385886192,19.02218628,-38.26030731
489,2,R,ball,SL,12,1,R,2,0,0,0,1,1,0,1,1,12,1,2,1,3.230000019,1.419999957,5.930319786,0.312023491,200.8994293,-3.284637213,54.56968307,5.752842903,87.77600249,-2.684638262,1851.070801,-0.42105785,0.620858729,78.53040314,-5.309024334,0.166373551,0.333208203,85.27045441,-3.643002033,-2.473514557,-0.371161819,1.416666627,7.56896162,-513.4421387,-1976.064209,-196.0585632,0.169778734,0.438579649,-3.264186382,5.905751705,1.574623108,54.13297653,-125.9487991,13.10696888,5.755378246,0.686657071,-12.93237782,-3.068182707,50.00344849,5.763970852,6.009448528,-125.08564,-0.165006638,3.149246216,26.21393776,-25.86475563
272,2,R,single,SL,12,1,R,2,0,1,0,1,1,0,1,2,12,1,2,1,3.369999886,1.529999971,6.164134026,-0.271185637,193.0314331,-3.42462182,54.33586884,5.473134518,87.84586437,-4.164448261,2194.838867,-0.288955629,0.516882956,79.25008392,-6.046917439,0.064170167,0.289675772,85.9052887,-4.818201065,-2.557589531,0.717612624,1.416666627,2.665094376,-608.1096191,-2104.212646,-140.7445831,0.112324491,0.437167078,-3.409835339,9.174080849,0.611369848,54.13273239,-125.9975204,12.37447739,5.472205162,-0.597939789,-13.32030678,-3.107346296,50.00080872,5.438114643,9.214316368,-125.1831131,-1.474588156,1.222739697,24.74895477,-26.64061356
375,2,R,swinging_strike,FC,11,1,L,2,0,0,0,1,0,1,1,1,13,1,2,1,3.319999933,1.50999999,6.106824398,-2.075448751,230.6320343,-3.479491711,54.39317703,5.374856949,93.59500492,-3.670279741,2376.475098,0.559519827,0.680725098,85.2067337,-6.574863911,-0.375919491,0.413641363,91.75992584,-2.409712791,-2.008195639,-0.640596926,1.416666627,1.446767688,-912.2163696,-1891.919067,-1111.817383,0.291741997,0.408837885,-3.462773323,8.586050034,-4.116856575,54.13274384,-133.8511963,12.00135708,5.365445137,-4.860638618,-11.55538273,-3.200978518,50.00154495,5.203939438,8.331120491,-133.1080322,-5.576185226,-8.23371315,24.00271416,-23.11076546
156,2,R,foul,FC,11,1,L,2,0,0,1,1,0,2,1,2,13,1,2,1,3.319999933,1.50999999,6.091534615,-1.502517581,235.5204163,-3.400079727,54.40846634,5.311064243,92.62651158,-3.696597099,2433.235596,0.291010767,0.738634884,84.96894073,-5.888605595,-0.232986674,0.435626596,91.70859528,-3.040182829,-1.951941967,-0.267357111,1.416666627,1.969162226,-607.2728271,-2184.018066,-884.2623291,0.234305024,0.40896377,-3.382323503,8.658903122,-2.548327684,54.13375092,-134.0232849,12.51263905,5.303892136,-3.522745371,-11.32459927,-3.11719656,50.00437927,5.184226513,8.501249313,-133.249176,-4.223349571,-5.096655369,25.02527809,-22.64919853
497,2,R,strikeout,CU,11,1,L,2,0,0,2,1,0,3,2,3,13,1,2,1,3.319999933,1.50999999,6.149640083,-0.195089564,59.05208588,-3.242887497,54.35036087,5.578753948,78.35479984,-1.49125874,2679.740234,-1.336446524,-0.702636242,71.56684875,-10.39119339,0.698118389,-0.381130248,76.93069458,-4.531000137,-4.534462452,-0.528405666,1.416666627,0.864120901,1165.373291,-1430.277832,1943.506714,0.317637622,0.488050818,-3.237267017,2.944692135,5.338942051,54.13367081,-113.1127243,10.44188595,5.578085899,-0.385275722,-19.00105858,-3.122172594,50.00211716,5.538442612,3.336237907,-112.3469391,-1.778769016,10.6778841,20.8837719,-38.00211716
387,2,R,field_out,SL,16,1,R,2,0,0,0,2,0,0,3,1,14,1,2,1,3.289999962,1.49000001,6.076860428,-1.399729848,207.4302063,-3.388338804,54.42314148,5.49723959,88.31184549,-3.931439638,2083.53833,-0.318168849,0.370064348,79.76018524,-7.444518566,0.088378489,0.235257775,85.95318604,-4.65019846,-2.691443443,0.572683811,1.416666627,1.510645866,-450.1557922,-2020.867188,-233.6397095,0.135655418,0.436244369,-3.368499517,8.664697647,0.847347915,54.13433838,-126.0788116,11.99474812,5.490240097,-3.087971449,-13.83267403,-3.082949877,50.00559235,5.373873234,8.720443726,-125.2896805,-3.99801302,1.69469583,23.98949623,-27.66534805
548,2,R,foul,FF,34,7,L,3,1,0,0,0,0,1,0,1,15,1,2,1,3.470000029,1.590000033,6.519610882,-1.95424366,199.9075775,-0.550705194,53.98039246,5.75163269,93.48778656,-1.382062793,2482.624756,0.163859576,1.394775748,83.9641037,-4.924618721,-0.121915303,0.810805619,92.19358826,-1.008907437,-1.309319496,0.553638279,1.416666627,2.648733616,-1798.363159,-1582.771606,-651.267395,0.200712666,0.409989864,-0.554398954,3.244841337,-1.322581053,54.13354492,-134.4943695,14.41600609,5.75687027,-4.590446949,-7.294231892,-0.455712467,50.00479126,5.608564854,3.16327548,-133.6053009,-5.040295124,-2.645162106,28.83201218,-14.58846378
464,2,R,field_out,FF,34,7,L,3,1,0,1,0,0,1,1,2,15,1,2,1,3.470000029,1.590000033,6.354936123,-0.957045317,200.0319519,-0.428517729,54.14506531,5.67525959,93.23741206,-1.403155327,2473.334961,0.484575242,1.49959445,84.61408997,-3.58527422,-0.297832191,0.844468415,92.7454071,-0.300118029,-1.156428218,0.378502637,1.416666627,3.637971401,-1903.453125,-1418.665649,-694.0025024,0.129885733,0.406329185,-0.428221345,3.322021008,-3.289515257,54.13296509,-135.6227112,14.47943592,5.675057411,-2.266276836,-6.760802746,-0.329803705,50.00320435,5.599512577,3.12087512,-134.7373352,-2.679683447,-6.579030514,28.95887184,-13.52160549
267,2,R,ball,FC,18,7,R,3,1,0,0,1,1,0,1,1,16,1,2,1,3,1.25999999,6.485435486,-0.214061767,62.33876801,-0.511072218,54.01456833,5.632648468,84.46362522,-1.490571499,2630.839111,-0.586547732,-0.370081306,78.35305786,-8.217618942,0.291080117,-0.198157147,84.75274658,-2.816018105,-3.566074371,1.44415164,1.416666627,1.870078087,497.5197144,-2402.668701,949.1954346,0.185545892,0.445722997,-0.514200866,3.199487686,2.67916584,54.13469315,-122.9567184,10.49572849,5.633114338,-0.459534109,-17.91024971,-0.403335392,50.00297165,5.597287655,3.38019371,-122.2487946,-1.667555332,5.35833168,20.99145699,-35.82049942
580,2,R,ball,FC,18,7,R,3,1,1,0,1,2,0,1,2,16,1,2,1,2.970000029,1.230000019,6.485663414,-2.034933567,112.8062057,-0.481736332,54.01433945,5.616693497,86.93181124,-1.868452787,2621.116455,-0.647287548,0.02580001,80.54373169,-8.761170387,0.316610098,0.055144388,86.98205566,-3.330643177,-3.008445978,1.881399632,1.416666627,0.739405513,-237.1043396,-2548.739746,563.8778687,0.156801552,0.434297711,-0.485652447,4.117529869,3.068789959,54.13428879,-126.2185822,11.12547779,5.620972157,-4.48708725,-15.54936218,-0.347079992,50.00001144,5.456791878,4.319150448,-125.4876328,-5.508683681,6.137579918,22.25095558,-31.09872437
311,2,R,field_out,FF,18,7,R,3,1,2,0,1,2,0,2,3,16,1,2,1,3.299999952,1.5,6.549554825,-1.878530979,197.8564453,-0.353027701,53.95044708,5.620349884,94.00505837,-0.374055237,2448.708984,-0.006046848,1.241610765,85.17232513,-5.05922699,-0.004643136,0.719718814,93.20583344,-0.387794495,-1.406944275,-0.003992644,1.416666627,2.490317822,-1872.905396,-1457.517578,-603.3603516,0.128456876,0.405757576,-0.354218364,0.884091496,-0.05163477,54.1328125,-135.4184875,13.54109669,5.626347065,-4.441591263,-8.101471901,-0.327213496,50.0016861,5.482848167,0.880930126,-134.5894318,-4.937603951,-0.10326954,27.08219337,-16.2029438
563,2,R,called_strike,CU,2,7,R,3,1,0,0,2,0,1,2,1,17,1,2,1,3.390000105,1.549999952,6.499269962,1.316752076,30.11161041,-0.546144187,54.00073242,5.585533142,80.05913637,0.892980576,2670.277344,-1.283944011,-0.979268014,71.85186768,-9.387381554,0.728091836,-0.5717206,78.35147095,-2.042362928,-4.720349789,-0.081845306,1.416666627,2.073928833,1960.908325,-1411.357178,1137.229736,0.166138455,0.48223725,-0.544084907,-1.788308501,5.696034431,54.13332367,-114.7328796,11.2264576,5.582512379,2.637536526,-20.5566349,-0.601288557,50.00040054,5.650995255,-1.376445055,-113.9211273,1.151147127,11.39206886,22.45291519,-41.11326981
480,2,R,field_out,CU,2,7,R,3,1,0,1,2,0,1,3,2,17,1,2,1,3.49000001,1.600000024,6.425040245,1.2462219,28.5678215,-0.546009421,54.07496262,5.635360718,78.63944134,0.864906669,2728.646973,-1.295536399,-1.066331863,72.79524231,-9.434161186,0.734014511,-0.617469251,79.31053925,-2.098772049,-4.707676888,-0.045462158,1.416666627,2.073260307,2073.087891,-1368.828003,1128.774292,0.172256112,0.475765616,-0.545129657,-1.756660104,5.899751663,54.13333511,-116.3611832,11.67561531,5.634096146,2.531622171,-21.05249977,-0.600189626,50.00567245,5.69754076,-1.336018443,-115.5287323,1.030616641,11.79950333,23.35123062,-42.10499954
573,2,R,called_strike,FF,8,1,R,3,0,0,0,0,0,1,0,1,18,1,2,1,3.430000067,1.460000038,6.04914093,-1.12332058,224.458725,-3.25043726,54.45086288,5.737586498,92.65578319,-4.255518436,2370.568115,1.104313016,1.269366384,85.04589081,-4.233273506,-0.699816048,0.72232914,92.46657562,-1.751675487,-1.373389125,-0.408382028,1.416666627,3.324303389,-1613.4375,-713.9840088,-1583.237183,0.131464288,0.405313075,-3.22684145,10.10513878,-7.775114536,54.13424301,-135.8040924,14.14800453,5.731406689,-2.670229435,-8.064491272,-2.925867319,50.00537872,5.64246273,9.630236626,-134.9399261,-3.162806511,-15.55022907,28.29600906,-16.12898254
558,2,R,foul,SL,8,1,R,3,0,0,1,0,0,2,0,2,18,1,2,1,3.299999952,1.5,6.007320881,-1.609798789,210.0261688,-3.431886911,54.4926796,5.532892227,86.81635501,-3.8254354,2113.029785,-0.072483309,0.526364028,79.13247681,-7.417680264,-0.040693954,0.323659152,85.10642242,-3.989117622,-2.588390827,0.18968451,1.416666627,1.452907443,-577.2265625,-2005.094971,-333.6134949,0.097458646,0.440021664,-3.407882214,8.345338821,-0.385103226,54.13364029,-124.8072357,11.35916424,5.522889614,-3.515375614,-13.03146744,-3.13124156,50.00255966,5.391815186,8.319752693,-124.0525208,-4.381202698,-0.770206451,22.71832848,-26.06293488
345,2,R,foul,FF,8,1,R,3,0,0,2,0,0,2,0,3,18,1,2,1,3.299999952,1.5,6.087885857,-1.175282001,220.4987946,-3.148688316,54.412117,5.774745941,96.86075594,-4.746659756,2394.850098,0.786192417,1.315242052,87.41195679,-3.89918685,-0.525853872,0.745061874,94.66062164,-2.97471714,-1.209784389,0.465670019,1.416666627,3.477734566,-1676.945923,-933.8104858,-1432.186157,0.091974221,0.396182328,-3.125528812,11.49123859,-6.125281811,54.13344955,-138.3904877,13.44786167,5.769040585,-2.848909616,-7.407077789,-2.786860704,50.00071716,5.677071571,11.12427044,-137.5848236,-3.292670727,-12.25056362,26.89572334,-14.81415558
196,2,R,foul,FF,8,1,R,3,0,0,2,0,0,2,0,4,18,1,2,1,3.299999952,1.5,6.100989342,-2.502397299,220.4998169,-3.201951504,54.39901352,5.776088715,96.62087674,-4.989912033,2424.950684,0.836508691,1.446629763,87.4289856,-4.88687849,-0.571319401,0.854516864,95.02923584,-3.096143484,-1.060187221,0.587613642,1.416666627,2.400351763,-1664.919312,-1042.324951,-1421.966309,0.136140361,0.394751191,-3.178784609,12.18171597,-6.689073563,54.13389969,-139.5205688,15.1288023,5.764482975,-6.120645523,-6.083604813,-2.822888136,50.00348282,5.57733345,11.78404808,-138.6211548,-6.482317448,-13.37814713,30.2576046,-12.16720963
356,2,R,strikeout,SL,8,1,R,3,0,0,2,0,0,3,1,5,18,1,2,1,3.299999952,1.5,5.982990742,-1.183437228,165.8323822,-3.269288301,54.51700974,5.412063599,86.28973065,-4.161860943,2088.359863,-0.448622525,0.238162637,78.03636169,-7.817698479,0.147146821,0.160564646,84.14841461,-5.178314209,-2.945417881,1.043260813,1.416666627,1.369818211,-408.5666809,-2045.405396,103.1376114,0.151878998,0.444856614,-3.241460323,9.029348373,1.354014397,54.13428497,-124.0871124,12.54392624,5.404277802,-2.570145845,-14.60914993,-2.938369751,50.00376892,5.302137375,9.119878769,-123.2484055,-3.54693079,2.708028793,25.08785248,-29.21829987
244,2,R,called_strike,CU,31,1,R,3,0,0,0,1,0,1,1,1,19,1,2,1,3.24000001,1.419999957,6.070091724,1.089614272,58.82276917,-3.094116926,54.42990875,5.87142086,75.95752008,-2.308581591,2537.259277,-1.012841702,-0.732356668,68.75144958,-9.901772499,0.501782954,-0.427903533,73.83830261,-4.60858202,-4.87980032,0.055944085,1.416666627,2.000089884,1037.419067,-1556.235229,1714.519897,0.160826832,0.507752836,-3.082172394,4.379552841,3.546702862,54.13289642,-108.6355743,9.476542473,5.877215862,2.067888975,-19.11115074,-2.909930468,50.00224304,5.928291321,4.650313854,-107.912117,0.608914077,7.093405724,18.95308495,-38.22230148
366,2,R,foul,FF,31,1,R,3,0,0,1,1,0,2,1,2,19,1,2,1,3.369999886,1.529999971,6.071534157,-1.327165723,220.5311584,-3.146683693,54.4284668,5.741578102,95.79330098,-3.992651463,2428.181396,0.958764791,1.259070158,86.835495,-4.221003532,-0.612754643,0.720820129,94.38845825,-1.819679141,-1.279225469,-0.405347496,1.416666627,3.234232187,-1594.242676,-1223.266602,-1363.111938,0.101733387,0.397221953,-3.12614274,9.665938377,-7.090190887,54.13456726,-138.4846039,14.52031898,5.734788895,-3.216155291,-7.751226902,-2.843469858,50.00685883,5.631696224,9.241238594,-137.6148376,-3.680451155,-14.18038177,29.04063797,-15.5024538
189,2,R,ball,CH,31,1,R,3,0,0,2,1,1,2,1,3,19,1,2,1,2.99000001,0.24000001,6.299145222,-2.413062334,246.040329,-3.250697374,54.20085526,5.490853786,85.28352576,-6.397396088,1520.543701,1.300828338,0.202073723,79.1481781,-8.989319801,-0.832719386,0.164480776,84.94351196,-3.480912209,-2.957983971,1.3666327,1.416666627,0.308529854,-611.2113037,-216.1648407,-1375.407837,0.359342426,0.443210095,-3.243262053,13.84072399,-7.760594845,54.13455963,-123.4434891,10.14983654,5.488046646,-5.234603405,-14.55690289,-2.787641048,50.00445557,5.296040535,13.31942558,-122.7616959,-6.212428093,-15.52118969,20.29967308,-29.11380577
297,2,R,foul,CH,31,1,R,3,0,1,2,1,1,2,1,4,19,1,2,1,3.369999886,1.529999971,6.108050823,-1.033821464,244.1014709,-3.338309765,54.39195251,5.565235615,86.40475026,-4.476234436,1405.879028,1.281375527,0.375183761,78.98159027,-7.196532249,-0.795073032,0.228573531,85.29826355,-1.578984618,-2.736979961,-0.472521454,1.416666627,1.872333646,-583.105957,-440.717865,-1200.937622,0.120181456,0.439838618,-3.318117619,9.772462845,-7.509177685,54.13437653,-124.8328857,11.31050873,5.560633183,-2.259569645,-13.92784786,-3.001948595,50.00239182,5.470263481,9.273564339,-124.0814285,-3.184915543,-15.01835537,22.62101746,-27.85569572
209,2,R,double,SL,31,1,R,3,0,1,2,1,1,2,1,5,19,1,2,1,3.369999886,1.529999971,6.133545399,-0.586872458,134.0236206,-3.359098196,54.36645508,5.452140331,88.35374927,-4.048121929,2285.239258,-0.402828097,0.274649501,79.30706787,-6.922698498,0.131254271,0.164125443,85.65937805,-4.958296776,-2.814126015,0.791128039,1.416666627,2.095667839,-334.5953979,-2233.945313,346.197998,0.234917656,0.438182801,-3.342607975,8.887587547,1.246578693,54.13334656,-125.5825882,12.03360367,5.449797153,-1.289586782,-14.52601147,-3.047960043,50.00222397,5.391421795,8.969905853,-124.787941,-2.248821497,2.493157387,24.06720734,-29.05202293
224,2,R,foul,FC,25,1,L,3,0,0,0,1,0,1,1,1,20,1,2,1,3.289999962,1.49000001,6.052866936,-1.254061818,206.3322449,-3.225057364,54.44713593,5.66045332,93.41675805,-5.014812469,2530.535645,0.183991581,0.881832659,84.22537994,-5.412312031,-0.206388161,0.511513174,90.94796753,-4.600244045,-1.850246668,1.244381189,1.416666627,2.649338722,-945.7459106,-2300.016602,-468.0791931,0.208353102,0.412105858,-3.19762516,11.69424248,-2.221378803,54.13458252,-133.2689819,12.96453762,5.653644562,-2.92860198,-10.58351707,-2.836082697,50.00245667,5.552328587,11.55599022,-132.4620972,-3.587289095,-4.442757607,25.92907524,-21.16703415
511,2,R,field_out,CU,25,1,L,3,0,0,1,1,0,1,2,2,20,1,2,1,3.289999962,1.49000001,6.24929285,0.343369246,59.66095352,-3.205527544,54.25070953,5.757203579,77.50308291,-1.814054608,2595.517822,-0.917069852,-0.679305792,70.46385956,-10.06135464,0.460077375,-0.381320924,76.03356171,-3.900982618,-4.616368771,-0.615109026,1.416666627,1.457490683,974.3348999,-1736.643188,1664.768799,0.236530334,0.494707286,-3.201854706,3.534875631,3.424176455,54.13460922,-111.6095276,10.19572926,5.757920265,0.669210792,-18.92449951,-3.065808296,50.002388,5.756663322,3.78943944,-110.8515396,-0.737694919,6.848352909,20.39145851,-37.84899902
289,2,R,ball,SL,15,1,R,3,0,0,0,2,1,0,2,1,21,1,2,1,4.470000029,1.539999962,6.044099808,2.38324976,222.6888428,-3.280824661,54.4559021,5.677871227,88.32972266,-4.653268337,2194.469238,0.026795,0.402658284,81.1242218,-8.129818916,-0.114810809,0.275888026,87.1759491,-4.59274435,-2.570021391,1.009527206,1.416666627,0.900384665,-406.5595093,-2123.621338,-375.0158386,0.224970534,0.429869056,-3.254647732,10.4079504,-1.135796905,54.13430405,-127.8713989,12.17039967,5.6645298,-5.339550972,-13.36042023,-2.918622494,50.00404739,5.4775033,10.33427811,-127.0819778,-6.206157684,-2.271593809,24.34079933,-26.72084045
426,2,R,swinging_strike,SL,15,1,R,3,0,1,0,2,1,1,2,2,21,1,2,1,3.549999952,1.629999995,6.130659103,-0.720397413,204.8830566,-3.416432858,54.3693428,5.489341736,88.04074471,-3.689877987,2297.381592,-0.054260466,0.420755088,80.84338379,-6.465816975,-0.04694568,0.246264637,87.28827667,-3.812216759,-2.55360198,0.052649152,1.416666627,2.269970655,-583.729248,-2205.429199,-270.7483826,0.171056554,0.429990321,-3.401311159,8.232108116,-0.463874698,54.13484573,-127.6499634,11.73835087,5.486433506,-1.608400941,-13.65592194,-3.134667635,50.00496292,5.419861317,8.201966286,-126.8872299,-2.495738745,-0.927749395,23.47670174,-27.31184387
364,2,R,field_out,FF,15,1,R,3,0,1,1,2,1,1,3,3,21,1,2,1,3.549999952,1.629999995,6.239919186,-0.924628615,221.411911,-3.375815153,54.26008224,5.423910141,96.01838413,-3.974434614,2452.58667,0.885764062,1.183255911,87.07645416,-3.969960451,-0.569365561,0.668652356,94.8292923,-1.969871283,-1.346868992,-0.590039372,1.416666627,3.224179029,-1558.228271,-1303.187622,-1374.338989,0.266089588,0.396582097,-3.367096901,9.625524521,-6.614131927,54.13466644,-138.5397186,14.13267517,5.421888351,-2.241312504,-8.321889877,-3.085206747,50.00496292,5.34743309,9.229522705,-137.693573,-2.739561319,-13.22826385,28.26535034,-16.64377975
116,2,R,called_strike,FC,19,7,R,4,1,0,0,0,0,1,0,1,22,1,2,1,3.140000105,1.409999967,6.249382019,0.881917179,71.17021942,-0.574917436,54.2506218,5.716207981,83.36491531,-0.851098716,2732.81958,-0.409627318,-0.541552722,77.52574158,-7.638998985,0.206439465,-0.314645708,83.8396225,-1.779468298,-3.779416561,0.619592488,1.416666627,2.750118732,325.2024841,-2540.294434,953.6509399,0.16230689,0.448633194,-0.573180139,1.817886233,1.874125361,54.13354874,-122.370697,10.84393692,5.718027592,1.883930206,-18.94504547,-0.509497285,50.00372696,5.760091305,1.944879293,-121.6359024,0.600189745,3.748250723,21.68787384,-37.89009094
191,2,R,swinging_strike,SL,19,7,R,4,1,0,1,0,0,2,0,2,22,1,2,1,3.289999962,1.49000001,6.280376911,-0.478400886,33.00386429,-0.630337715,54.21962357,5.664024353,83.7751267,-0.582141101,2638.347412,-1.562387347,-0.625310779,74.84612274,-9.716910362,0.844118834,-0.331636637,81.09268951,-4.14964819,-4.090262413,1.468574166,1.416666627,1.132860303,1508.054199,-1930.610229,979.4864502,0.191229403,0.464099109,-0.629468679,1.21187079,7.129528999,54.13372803,-119.2712326,12.23402691,5.663317204,-0.995950043,-18.8879509,-0.578746855,50.00382614,5.605899334,1.707833886,-118.4201813,-2.309883595,14.259058,24.46805382,-37.77590179
